Tiền và các khoản tương đương tiền,Đầu tư tài chính,Các khoản phải thu,Hàng tồn kho,Tài sản cố định,Bất động sản đầu tư,XDCB dở dang,Tài sản khác,Nợ phải trả,Vốn chủ sở hữu,Doanh thu kế hoạch năm kế hoạch,Lợi nhuận kế hoạch năm kế hoạch,Tổng nhu cầu vốn,Nguồn vốn cần vay,Thời gian sử dụng hạn mức (năm),Phần trăm chấp nhận cho vay
697729400.067407,1814682158.1224544,1503271739.4427621,1713264450.342856,6264415360.61986,890618393.0669082,1814193637.5397556,377459447.6746173,2043346655.4701486,667686384.0114114,1989177428.9011486,2716446654.394833,3164411705.4103923,3662268852.1898775,5,0
453728019.78930724,408721266.6179314,2367205870.5097094,782385684.8291895,6596979130.644405,1593800488.9942508,129870424.71523333,985965462.3677118,2317999982.3221245,1280694516.8560083,3198439334.972892,1777204298.3694184,1489295600.4873407,3158302077.9354215,3,0
346417667.9702568,957967112.8280753,2086295329.429733,2548095703.6675215,4446299855.435293,598447209.5713001,1883873640.971032,498019582.57106864,4670841110.462842,8751498465.978651,4369480117.928951,4114311398.1395617,3911688031.891352,1919458956.6299727,3,1
801418637.1730571,283357392.5748303,356053985.4263853,2306261707.3996215,2854931195.119094,1248713665.6827242,1335181755.8295212,114922119.74521482,7140312659.947285,5003722871.66322,1653020924.903436,803702888.3755777,3875997930.32105,2698717866.4633775,1,0
829178814.9642811,1358716509.0471606,1065114449.0782595,469158624.4884281,8196647598.467645,3369210614.4443417,1398046419.0837917,501308668.53881615,5011678949.411549,1150612854.4668148,7247103339.975841,2175677563.5208035,5308934784.818426,2134322498.6434817,2,0
158212181.42122546,1705314720.5999813,2214015173.687745,2618438808.0268464,466788708.7224756,2444991066.672843,324125558.59851146,537407576.3874185,652660806.3194845,6423595349.019056,3446498348.4050407,3269290784.249726,687986376.1313621,774859968.1127068,3,0
953602677.391317,1300262855.1414986,1023920854.1361398,2880032935.322771,3236954214.5994024,827094803.9664531,664959940.2892655,9705079.474419922,3189992755.932477,4301555447.364424,8079626766.935223,4108383313.772827,3546004537.876139,3914815686.513223,2,0
930273122.1686733,528344949.20255095,1709365078.604898,1617825434.734499,6015226704.430454,2383981445.2338843,113916579.45648675,249261950.1696634,3009208961.674561,2037547365.4717734,6104444123.7795,3249803454.600078,7707668171.174217,4496341954.8387,1,0
871523423.6969095,161866342.1354538,2884583248.2916894,124711189.62858675,8025089742.927246,4240059265.148127,1309627286.8728423,6332839.600877382,7278037062.5953,8493261934.419227,1671792754.2737982,592932665.3758667,5828239062.55473,4655214965.819542,1,0
425545126.59550154,147828347.89720327,258163403.16535202,2747686829.558708,714306294.5871378,2210332771.3895874,686299779.5652593,563196281.1436825,2642489649.831257,2036397560.8869712,5813545198.936987,510957603.93585294,3968805745.0660524,3956501587.7047977,4,1
842967518.4979523,1225746880.9337997,587061833.0026584,377069911.5428689,5947641548.183299,85808354.38742685,1106994442.247697,295673145.23984396,8115896203.047018,896356185.4072895,306903947.16699386,256909546.78957787,2861223763.419117,4117091683.021795,3,0
629918266.2334635,1907123920.584501,1452216016.8180501,1903034057.8426397,4409339644.476932,293509263.6187656,1507929335.0883052,177341525.00090107,3048108641.430407,1867839552.4130797,7285654231.681299,2802083820.6331472,2590043735.774705,325838087.49074835,5,0
209367765.62015685,1393603573.722063,2220531682.95445,1208712621.8914988,6194075719.417903,2201839261.548013,1111532866.0788283,839390637.7438864,1787268358.1604128,8209116419.349505,8770595965.93837,1218482436.9699228,6760926667.043866,3920360879.4351583,5,0
776008604.4551594,1463946072.5697277,1003731787.5921743,2976180617.2875786,2888962850.8283997,2974360726.0677505,152274964.82704046,34867562.710599065,4882462186.761565,7723006336.071584,6132041577.10947,801853759.2445555,3915243185.0302687,1551896795.0642257,1,0
409064520.127561,665307667.9475718,370035219.56297374,2752322365.2315917,6410776474.737388,4434934418.356527,132663875.18123013,693250519.8684758,3508166211.9336057,8051035116.497131,8345795633.877569,429438546.7727245,2291413775.898366,732214080.0859865,5,1
295703747.87854785,1176216727.059346,961011976.1912727,2355666337.2428174,1663342231.5600727,4910168346.284458,1735643939.4932532,575134157.743927,5845933495.999559,8247286771.293164,2723711943.483284,3210727717.080842,7333222093.2745285,2633389717.9721165,5,1
878900755.2079397,640033972.832231,1940409016.5345736,605838522.5198234,6989826165.037882,4902273026.482649,531677435.834879,772694461.720392,8245630858.73074,715938078.6697884,3869940088.3339443,3768302842.87792,2463906985.160127,2873416733.123033,5,0
862965887.3456945,1804314836.6406436,2381792410.7827673,2100587033.6071248,6756675918.88142,2798312014.105919,730799359.21283,136601993.45270127,8469939818.485908,6407762130.560322,3878916818.8388653,4289537123.4872804,673511592.4214612,2449808606.237254,4,1
865051378.0028743,273702823.5562986,2931498416.033798,1720715968.1645865,8523740633.704427,197937515.93652388,444608820.5297414,872222140.198577,2084913145.325416,5987400606.534457,1097062281.7016826,2979087099.3843966,4978026087.395221,3281282177.5448737,4,1
860225942.5952456,1267728750.3713527,2288810181.0444784,414686820.606919,1600354020.8297098,1083140980.636118,1400773104.758764,325022738.8643723,1502327964.7970822,8936317243.251167,7188343624.932302,1774409190.2956176,2583566342.96402,3585384698.8445005,1,0
556457948.932337,1464381222.9404058,1486930823.4516525,2386096499.8731146,6511886757.901387,2182971942.8692536,778336264.420896,13504459.843790118,8462615767.815557,6437774504.030977,4506091514.422497,2354718595.8559003,143463420.798112,728710229.8285255,5,0
618835726.6361136,1399995310.6195977,891998826.4863119,268504450.2849457,2937717897.712229,4400786282.796626,918087609.6329663,658393520.6095623,7321228877.221892,7132442077.469892,4464808005.789887,3182572032.5027423,4563874469.338508,3103774013.106347,1,1
949121234.1822543,522060173.676229,2783998823.1057997,1450012925.6170666,2572618680.499275,127363345.24442142,1352182978.4335084,860055047.5272158,2392000134.936579,6440578580.044616,6049372027.727142,3566447500.5521097,8061442091.201205,319537064.12343353,1,1
133694427.1828231,977203149.8372183,1611946765.6004612,1285424686.2023306,3644280730.9128904,2556510386.783393,1249898286.165467,356922983.90226567,7254341733.155455,5592824455.204489,1621786692.0613754,3225981842.749181,5832792857.212873,2271385475.3636866,1,1
807230079.7568128,1330060194.5701845,2072604950.8103626,2420530251.9078655,2602553988.0195017,3274258037.4691234,1550944725.3057337,529936231.8514377,6682438756.3429165,4986150313.637078,7310389335.511042,4809711274.823584,261573547.8060585,545245423.3801877,4,0
528636399.91470796,1862576833.1528099,1427872265.1042647,1288426579.2403762,2271332009.9441714,1455384568.8036652,1500152582.930426,415271437.84225345,2319379888.9855638,8723958639.94048,3356258053.1119666,3752293161.7871156,3471021781.5046577,2275597255.2405257,4,0
978515490.3202568,1004323370.8667762,741479046.4487151,2085989531.3004522,6927047925.0023155,1592078287.186342,885390065.078496,47253022.07355243,8156769989.6639595,8428351657.837701,808804358.5068815,3754352315.4908137,2298665542.333221,918443838.1013893,3,1
641027627.1374185,608012554.6435965,1649876572.6565137,1439999576.5797567,6310556373.633872,1954366601.086307,391790940.78907895,754363677.9080642,2930151571.408614,3951894471.6956177,1793894484.47666,4099928701.5648127,6066938430.587459,3685429862.517329,5,0
166731468.71422303,779176658.1549186,2522914504.3051844,1750242146.7209718,1028758542.7330396,1387479471.223393,454207195.5467769,941764279.1000335,4347602761.2321005,2571701797.4253073,2350386876.3743668,2304590064.2425885,4166497296.3626776,4502924408.179497,2,0
816413523.5867653,1087224865.9240077,1162296365.1912916,730712583.2894852,5063623765.119313,2197198354.657656,1416408962.9444435,422977470.45061094,5502890723.944866,4591442850.04787,1683714174.4134088,1323412925.0039182,1637329739.1337116,889223095.3040916,4,0
674308206.454443,1952954023.358426,2012804978.423352,615335259.3298343,3012473755.6979814,807302884.7390733,529966178.6191908,148713607.03632137,1761806124.5461628,6720109008.128183,2255810679.9266095,4082113646.037098,4160962176.244581,3696448526.327431,2,0
153183150.30852622,1260379897.1866407,146221339.69933012,2132640765.5241032,8740760050.359081,1012672838.3196818,886504493.4186038,507548980.9709102,5521027686.708121,3620510522.045588,8963082173.229677,2323579223.6565304,8389408488.945386,773467818.6113713,5,0
13947200.601774551,317924960.4023933,2810881980.4252405,375767829.02669877,3854132744.7078953,204938054.4507093,224732160.6726157,905230908.7584726,6371134176.326981,4844333931.74244,4885768602.380537,3037843976.6416907,3756105948.801695,2196908089.180423,5,0
545929060.8788666,1687856735.587707,2910395988.820813,536192157.3207893,413134405.3588067,2068346964.186592,253295277.04461282,607790244.0372132,958846422.7445171,2702379073.4651527,5466045040.051286,2150809122.6192913,7845947438.276549,3146396546.2523127,4,0
245281665.29473284,371079922.52643627,1171157919.1290793,2823429736.511599,3018859310.5247855,3542544496.598207,507395714.4580132,216295799.7214688,3445167783.430997,3860785228.179596,1577637782.9933126,1983311761.416661,4331416652.476831,2711744678.742119,2,1
867905281.5748179,87104935.93510962,1505184062.1725261,767453851.9821881,2848734256.79542,2540637942.1294646,178818050.76692632,555442179.3620641,5527933407.222609,8616512682.172895,491783857.55250025,3357946134.5426826,6843079776.486705,332901544.2341513,1,1
254675291.86996317,209417808.6790869,498536451.7204341,976654273.3102556,100431060.80483902,2662675789.60879,556375215.8326466,330231055.03240496,8339641158.062894,1949428155.1771865,2862120849.6891646,3328392197.097995,7094058917.724816,1845097113.3430116,1,0
664541874.125454,1574382317.6292129,604666215.1111991,1903250999.8791447,4415651523.141069,2260732838.48237,1140703325.7686493,28442248.690362748,8024302111.587379,8898835199.831568,6951354371.124527,1548575687.8599145,6870632345.887679,2377298296.6901155,4,0
348404456.7227338,1804772393.4253662,1814164497.8976395,1326659279.1421857,8156875399.297406,2932536581.435011,1492089872.163991,914074154.5212817,1568522471.6778286,1955548152.4840615,5073158230.349119,948979608.9939634,5782635843.440649,1987419712.466553,2,0
353566459.68242085,543724474.6142111,1888473302.5428853,1681411342.0503829,7230703504.383655,1163788252.5402253,75078383.69474582,795483131.9637272,5514045662.691813,2886739117.441966,195970682.22814423,660965170.4328988,8577145722.299142,3344217857.9293914,4,0
185905763.18264443,1001238443.836589,1037988657.5925157,442331867.90199775,6177648397.965522,1053428683.1400505,1205227397.7155073,924456140.094865,927259601.234346,802741541.133319,7120047189.005824,573324244.7227011,8364342886.469774,4446456995.112528,1,0
505208115.51318693,1198473801.5411375,1134604000.1998234,2020498951.9584436,3124635573.9443107,4710982888.101574,732741036.8651203,684383578.2367543,2680216078.7872057,6773817490.488779,1025596784.9466327,4089410522.19839,2794775188.8128266,3354924778.1487355,5,1
581375339.4150481,843193927.9831872,1528561018.018071,478184222.80589134,2126075404.1105208,2263038833.366741,461016183.28654337,452489921.66468453,5395568846.009833,178357682.4761342,4019390107.639377,1434317418.8586466,6282484499.002325,2970314096.0282907,4,1
583108610.9988046,139994797.11556005,2820581380.5460234,2245699335.037445,3116417881.555465,4139335528.7523193,73396945.79972184,495722482.7242218,778214525.9126817,7094811310.364004,8995315316.369532,3394316869.699023,6016631666.467452,787874687.7773939,1,1
857327104.3012105,122738949.97017692,465976769.45145047,1575615689.5783913,1151381128.2987292,4585822126.765094,658615053.040333,208597285.40797684,8005315441.131088,5202656856.237082,1180166157.615443,1440685307.846868,1882323356.7171154,1776796685.1310873,5,1
654085551.0159976,886295234.4797915,1663552877.5782535,2450417106.4138412,940421963.6902311,3082119355.4114733,1581459617.69028,389367604.5465067,7469448422.286784,6743928802.737604,7353734727.709021,3335448725.0691943,2459106022.48734,2764021959.549255,4,0
741536644.0461078,1597756625.7799926,193394704.09937185,526322363.991495,5192068082.79949,1507990478.086383,1064745572.1142776,168031669.74655512,4286840253.8845763,7052421767.44429,7212951570.3601265,4920783727.884875,2865710575.824032,4673528269.986042,4,0
326830955.2047018,178413174.65052667,1385880311.7165053,1138844257.3817573,7335245308.191996,3405419992.3091946,1553532482.264378,476094525.9967529,4451200582.481371,1136952582.2000344,4060864741.0982447,334454420.73049504,3051118579.887456,1558670644.352768,1,1
423582202.77312773,419294670.5256089,1203692374.8751023,2542027655.2890563,939547576.3620553,2165951189.32166,830588035.2833791,647689463.0121752,7938197765.042231,212094353.91480038,8895560189.698433,3270511158.2108235,7703828074.87609,1722891210.8064153,1,0
23201143.91595126,546838066.4755055,509313029.0152597,2398149798.254356,3049924558.110267,4865879143.990454,1688075989.9446483,260313262.5950162,501414298.8409766,1535523007.1151395,2840918131.831741,1416500354.649314,6840443372.364255,2968319343.3761926,5,0
83713792.57389365,1122660777.2619414,508706713.2669346,2897604383.9860168,1148649120.4862764,4060222251.3764668,309205256.15981066,944048557.6620908,1337734231.207086,3468926566.477411,2910461726.9464407,419052304.9484759,7288836361.178673,4503515430.875624,3,0
388194036.8115586,95960090.99124222,1361287266.0670116,673661763.063394,2828802508.008285,4078425220.1485367,1641867009.400924,648611867.7753676,2806639340.501739,678381648.6247979,1456312271.264417,399485091.2199915,8225921433.941427,2738839060.3623285,5,0
213685065.8945834,1721485187.6312516,397252818.53770465,1621693816.8823729,7480856929.685605,2951671277.55636,957240569.8544534,223818104.03015473,3311239221.7413683,4121521345.607779,3390814119.505849,1861462117.6883652,4677644310.830665,913337760.3939846,4,1
813894598.9182667,946746130.1551956,898439564.2205472,63475378.839510486,361878652.2790606,61909404.36164586,1494547308.751084,171165619.4724842,8887648659.475714,2580102571.2104,2738084218.566305,2705353191.9234457,7535344946.423216,423619620.5841966,4,0
678104059.6670265,975612702.4765854,232230690.22241625,2896051385.121365,5842562114.497812,4162467195.568224,488440053.3220781,174120910.7798556,1369783872.473531,3287238082.762653,5479952797.741092,3238233641.810748,6288514987.9747305,4450514841.641505,4,0
970453952.3365402,659772821.3878602,905935297.4163994,533630205.8466551,585537527.050411,146352029.5617717,977452444.3628316,973986390.8034028,2762779732.266269,8464499393.424513,462521266.6133786,2839800511.844973,4236661131.492153,3366216609.3569374,1,0
887598792.8803184,431885167.3509598,1610403535.1627116,2715075743.298354,3867585891.4690237,629343143.9111032,1468256633.9785495,240439824.82008794,7460151858.7979,6523951084.844842,2861301676.3336864,4490286625.307563,1825300574.9513068,1141593885.6339664,4,1
977772718.4157635,733701505.861891,2236735594.318034,2038216101.308062,4292772727.171238,4196572215.820927,972672867.815886,172531921.8983966,7069974403.847267,5930276686.933693,141888763.37575534,771902797.4109521,3929416234.0247025,3636278481.0923142,4,1
